SampleID	OutlierCount	Direction	Cutoff	Cohort	NumGenes
samp800	0	Over	4	DGNControl	2140
samp801	3	Over	4	DGNControl	2140
samp802	1	Over	4	DGNControl	2140
samp803	1	Over	4	DGNControl	2140
samp804	4	Over	4	DGNControl	2140
samp805	3	Over	4	DGNControl	2140
samp806	0	Over	4	DGNControl	2140
samp807	0	Over	4	DGNControl	2140
samp808	71	Over	4	DGNControl	2140
samp809	0	Over	4	DGNControl	2140
samp810	0	Over	4	DGNControl	2140
samp811	2	Over	4	DGNControl	2140
samp812	1	Over	4	DGNControl	2140
samp813	2	Over	4	DGNControl	2140
samp814	2	Over	4	DGNControl	2140
samp815	1	Over	4	DGNControl	2140
samp816	5	Over	4	DGNControl	2140
samp817	3	Over	4	DGNControl	2140
samp818	2	Over	4	DGNControl	2140
samp819	2	Over	4	DGNControl	2140
samp820	11	Over	4	DGNControl	2140
samp821	0	Over	4	DGNControl	2140
samp822	0	Over	4	DGNControl	2140
samp823	7	Over	4	DGNControl	2140
samp824	2	Over	4	DGNControl	2140
samp825	2	Over	4	DGNControl	2140
samp826	2	Over	4	DGNControl	2140
samp827	3	Over	4	DGNControl	2140
samp828	2	Over	4	DGNControl	2140
samp829	9	Over	4	DGNControl	2140
samp830	1	Over	4	DGNControl	2140
samp831	1	Over	4	DGNControl	2140
samp832	0	Over	4	DGNControl	2140
samp833	2	Over	4	DGNControl	2140
samp834	1	Over	4	DGNControl	2140
samp835	2	Over	4	DGNControl	2140
samp836	0	Over	4	DGNControl	2140
samp837	2	Over	4	DGNControl	2140
samp838	1	Over	4	DGNControl	2140
samp839	0	Over	4	DGNControl	2140
samp840	1	Over	4	DGNControl	2140
samp841	1	Over	4	DGNControl	2140
samp842	2	Over	4	DGNControl	2140
samp843	8	Over	4	DGNControl	2140
samp844	1	Over	4	DGNControl	2140
samp845	4	Over	4	DGNControl	2140
samp846	2	Over	4	DGNControl	2140
samp847	1	Over	4	DGNControl	2140
samp848	0	Over	4	DGNControl	2140
samp849	0	Over	4	DGNControl	2140
samp850	5	Over	4	DGNControl	2140
samp851	13	Over	4	DGNControl	2140
samp852	1	Over	4	DGNControl	2140
samp853	1	Over	4	DGNControl	2140
samp854	16	Over	4	DGNControl	2140
samp855	2	Over	4	DGNControl	2140
samp856	1	Over	4	DGNControl	2140
samp857	5	Over	4	DGNControl	2140
samp858	0	Over	4	DGNControl	2140
samp859	0	Over	4	DGNControl	2140
samp860	0	Over	4	DGNControl	2140
samp861	0	Over	4	DGNControl	2140
samp862	0	Over	4	DGNControl	2140
samp863	3	Over	4	DGNControl	2140
samp864	2	Over	4	DGNControl	2140
samp865	0	Over	4	DGNControl	2140
samp866	3	Over	4	DGNControl	2140
samp867	1	Over	4	DGNControl	2140
samp868	0	Over	4	DGNControl	2140
samp869	4	Over	4	DGNControl	2140
samp870	0	Over	4	DGNControl	2140
samp871	0	Over	4	DGNControl	2140
samp872	1	Over	4	DGNControl	2140
samp873	1	Over	4	DGNControl	2140
samp874	6	Over	4	DGNControl	2140
samp875	3	Over	4	DGNControl	2140
samp876	2	Over	4	DGNControl	2140
samp877	0	Over	4	DGNControl	2140
samp878	5	Over	4	DGNControl	2140
samp879	3	Over	4	DGNControl	2140
samp880	0	Over	4	DGNControl	2140
samp881	0	Over	4	DGNControl	2140
samp882	0	Over	4	DGNControl	2140
samp883	1	Over	4	DGNControl	2140
samp884	3	Over	4	DGNControl	2140
samp885	3	Over	4	DGNControl	2140
samp886	1	Over	4	DGNControl	2140
samp887	0	Over	4	DGNControl	2140
samp888	0	Over	4	DGNControl	2140
samp889	3	Over	4	DGNControl	2140
samp890	1	Over	4	DGNControl	2140
samp891	1	Over	4	DGNControl	2140
samp892	1	Over	4	DGNControl	2140
samp893	0	Over	4	DGNControl	2140
samp894	0	Over	4	DGNControl	2140
samp895	1	Over	4	DGNControl	2140
samp896	2	Over	4	DGNControl	2140
samp897	4	Over	4	DGNControl	2140
samp898	0	Over	4	DGNControl	2140
samp899	2	Over	4	DGNControl	2140
samp900	41	Over	4	RDCase	2140
samp901	0	Over	4	RDCase	2140
samp902	11	Over	4	RDControl	2140
samp903	2	Over	4	RDControl	2140
samp904	2	Over	4	RDCase	2140
samp905	2	Over	4	RDCase	2140
samp906	1	Over	4	RDCase	2140
samp907	2	Over	4	RDControl	2140
samp908	0	Over	4	RDControl	2140
samp909	4	Over	4	RDCase	2140
samp910	3	Over	4	RDCase	2140
samp911	9	Over	4	RDCase	2140
samp912	2	Over	4	RDCase	2140
samp913	8	Over	4	RDCase	2140
samp914	9	Over	4	RDCase	2140
samp915	7	Over	4	RDCase	2140
samp916	11	Over	4	RDCase	2140
samp917	7	Over	4	RDCase	2140
samp918	4	Over	4	RDControl	2140
samp919	7	Over	4	RDCase	2140
samp920	3	Over	4	RDCase	2140
samp921	3	Over	4	RDCase	2140
samp922	16	Over	4	RDCase	2140
samp923	6	Over	4	RDCase	2140
samp924	5	Over	4	RDCase	2140
samp925	13	Over	4	RDCase	2140
samp926	18	Over	4	RDCase	2140
samp927	4	Over	4	RDControl	2140
samp928	25	Over	4	RDControl	2140
samp929	5	Over	4	RDCase	2140
samp930	28	Over	4	RDCase	2140
samp931	8	Over	4	RDCase	2140
samp932	0	Over	4	RDCase	2140
samp933	6	Over	4	RDControl	2140
samp934	18	Over	4	RDControl	2140
samp935	7	Over	4	RDCase	2140
samp936	2	Over	4	RDCase	2140
samp937	6	Over	4	RDControl	2140
samp938	15	Over	4	RDControl	2140
samp939	24	Over	4	RDCase	2140
samp940	31	Over	4	RDCase	2140
samp941	15	Over	4	RDCase	2140
samp942	11	Over	4	RDControl	2140
samp943	33	Over	4	RDControl	2140
samp944	49	Over	4	RDCase	2140
samp945	4	Over	4	RDControl	2140
samp946	4	Over	4	RDCase	2140
samp947	34	Over	4	RDCase	2140
samp948	28	Over	4	RDCase	2140
samp949	13	Over	4	RDControl	2140
samp950	13	Over	4	RDCase	2140
samp951	33	Over	4	RDControl	2140
samp952	29	Over	4	RDCase	2140
samp953	42	Over	4	RDControl	2140
samp954	9	Over	4	RDControl	2140
samp955	0	Over	4	RDControl	2140
samp956	1	Over	4	RDCase	2140
samp957	31	Over	4	RDControl	2140
samp958	23	Over	4	RDControl	2140
samp959	10	Over	4	RDControl	2140
samp1	3	Under	4	DGNControl	2314
samp2	0	Under	4	DGNControl	2314
samp3	0	Under	4	DGNControl	2314
samp4	1	Under	4	DGNControl	2314
samp5	0	Under	4	DGNControl	2314
samp6	8	Under	4	DGNControl	2314
samp7	0	Under	4	DGNControl	2314
samp8	0	Under	4	DGNControl	2314
samp9	1	Under	4	DGNControl	2314
samp10	0	Under	4	DGNControl	2314
samp11	0	Under	4	DGNControl	2314
samp12	1	Under	4	DGNControl	2314
samp13	0	Under	4	DGNControl	2314
samp14	3	Under	4	DGNControl	2314
samp15	0	Under	4	DGNControl	2314
samp16	0	Under	4	DGNControl	2314
samp17	2	Under	4	DGNControl	2314
samp18	1	Under	4	DGNControl	2314
samp19	2	Under	4	DGNControl	2314
samp20	1	Under	4	DGNControl	2314
samp21	3	Under	4	DGNControl	2314
samp22	0	Under	4	DGNControl	2314
samp23	1	Under	4	DGNControl	2314
samp24	2	Under	4	DGNControl	2314
samp25	1	Under	4	DGNControl	2314
samp26	0	Under	4	DGNControl	2314
samp27	3	Under	4	DGNControl	2314
samp28	0	Under	4	DGNControl	2314
samp29	0	Under	4	DGNControl	2314
samp30	3	Under	4	DGNControl	2314
samp31	3	Under	4	DGNControl	2314
samp32	2	Under	4	DGNControl	2314
samp33	0	Under	4	DGNControl	2314
samp34	2	Under	4	DGNControl	2314
samp35	0	Under	4	DGNControl	2314
samp36	0	Under	4	DGNControl	2314
samp37	2	Under	4	DGNControl	2314
samp38	1	Under	4	DGNControl	2314
samp39	0	Under	4	DGNControl	2314
samp40	0	Under	4	DGNControl	2314
samp41	0	Under	4	DGNControl	2314
samp42	1	Under	4	DGNControl	2314
samp43	0	Under	4	DGNControl	2314
samp44	2	Under	4	DGNControl	2314
samp45	1	Under	4	DGNControl	2314
samp46	7	Under	4	DGNControl	2314
samp47	0	Under	4	DGNControl	2314
samp48	0	Under	4	DGNControl	2314
samp49	0	Under	4	DGNControl	2314
samp50	0	Under	4	DGNControl	2314
samp51	1	Under	4	DGNControl	2314
samp52	1	Under	4	DGNControl	2314
samp53	0	Under	4	DGNControl	2314
samp54	0	Under	4	DGNControl	2314
samp55	3	Under	4	DGNControl	2314
samp56	0	Under	4	DGNControl	2314
samp57	0	Under	4	DGNControl	2314
samp58	0	Under	4	DGNControl	2314
samp59	0	Under	4	DGNControl	2314
samp60	0	Under	4	DGNControl	2314
samp61	2	Under	4	DGNControl	2314
samp62	2	Under	4	DGNControl	2314
samp63	1	Under	4	DGNControl	2314
samp64	4	Under	4	DGNControl	2314
samp65	0	Under	4	DGNControl	2314
samp66	0	Under	4	DGNControl	2314
samp67	0	Under	4	DGNControl	2314
samp68	1	Under	4	DGNControl	2314
samp69	0	Under	4	DGNControl	2314
samp70	2	Under	4	DGNControl	2314
samp71	0	Under	4	DGNControl	2314
samp72	1	Under	4	DGNControl	2314
samp73	2	Under	4	DGNControl	2314
samp74	2	Under	4	DGNControl	2314
samp75	5	Under	4	DGNControl	2314
samp76	0	Under	4	DGNControl	2314
samp77	3	Under	4	DGNControl	2314
samp78	4	Under	4	DGNControl	2314
samp79	0	Under	4	DGNControl	2314
samp80	0	Under	4	DGNControl	2314
samp81	2	Under	4	DGNControl	2314
samp82	3	Under	4	DGNControl	2314
samp83	1	Under	4	DGNControl	2314
samp84	2	Under	4	DGNControl	2314
samp85	0	Under	4	DGNControl	2314
samp86	0	Under	4	DGNControl	2314
samp87	1	Under	4	DGNControl	2314
samp88	1	Under	4	DGNControl	2314
samp89	0	Under	4	DGNControl	2314
samp90	4	Under	4	DGNControl	2314
samp91	1	Under	4	DGNControl	2314
samp92	2	Under	4	DGNControl	2314
samp93	9	Under	4	DGNControl	2314
samp94	1	Under	4	DGNControl	2314
samp95	0	Under	4	DGNControl	2314
samp96	0	Under	4	DGNControl	2314
samp97	16	Under	4	DGNControl	2314
samp98	1	Under	4	DGNControl	2314
samp99	1	Under	4	DGNControl	2314
samp100	1	Under	4	DGNControl	2314
samp101	0	Under	4	DGNControl	2314
samp102	0	Under	4	DGNControl	2314
samp103	0	Under	4	DGNControl	2314
samp104	2	Under	4	DGNControl	2314
samp105	1	Under	4	DGNControl	2314
samp106	1	Under	4	DGNControl	2314
samp107	1	Under	4	DGNControl	2314
samp108	1	Under	4	DGNControl	2314
samp109	1	Under	4	DGNControl	2314
samp110	1	Under	4	DGNControl	2314
samp111	0	Under	4	DGNControl	2314
samp112	0	Under	4	DGNControl	2314
samp113	0	Under	4	DGNControl	2314
samp114	0	Under	4	DGNControl	2314
samp115	2	Under	4	DGNControl	2314
samp116	0	Under	4	DGNControl	2314
samp117	0	Under	4	DGNControl	2314
samp118	1	Under	4	DGNControl	2314
samp119	0	Under	4	DGNControl	2314
samp120	0	Under	4	DGNControl	2314
samp121	0	Under	4	DGNControl	2314
samp122	1	Under	4	DGNControl	2314
samp123	0	Under	4	DGNControl	2314
samp124	2	Under	4	DGNControl	2314
samp125	0	Under	4	DGNControl	2314
samp126	1	Under	4	DGNControl	2314
samp127	3	Under	4	DGNControl	2314
samp128	3	Under	4	DGNControl	2314
samp129	0	Under	4	DGNControl	2314
samp130	0	Under	4	DGNControl	2314
samp131	2	Under	4	DGNControl	2314
samp132	0	Under	4	DGNControl	2314
samp133	1	Under	4	DGNControl	2314
samp134	1	Under	4	DGNControl	2314
samp135	0	Under	4	DGNControl	2314
samp136	0	Under	4	DGNControl	2314
samp137	1	Under	4	DGNControl	2314
samp138	0	Under	4	DGNControl	2314
samp139	2	Under	4	DGNControl	2314
samp140	0	Under	4	DGNControl	2314
samp141	0	Under	4	DGNControl	2314
samp142	2	Under	4	DGNControl	2314
samp143	1	Under	4	DGNControl	2314
samp144	0	Under	4	DGNControl	2314
samp145	2	Under	4	DGNControl	2314
samp146	0	Under	4	DGNControl	2314
samp147	3	Under	4	DGNControl	2314
samp148	1	Under	4	DGNControl	2314
samp149	1	Under	4	DGNControl	2314
samp150	0	Under	4	DGNControl	2314
samp151	1	Under	4	DGNControl	2314
samp152	0	Under	4	DGNControl	2314
samp153	0	Under	4	DGNControl	2314
samp154	0	Under	4	DGNControl	2314
samp155	0	Under	4	DGNControl	2314
samp156	2	Under	4	DGNControl	2314
samp157	1	Under	4	DGNControl	2314
samp158	4	Under	4	DGNControl	2314
samp159	2	Under	4	DGNControl	2314
samp160	6	Under	4	DGNControl	2314
samp161	1	Under	4	DGNControl	2314
samp162	1	Under	4	DGNControl	2314
samp163	5	Under	4	DGNControl	2314
samp164	1	Under	4	DGNControl	2314
samp165	0	Under	4	DGNControl	2314
samp166	1	Under	4	DGNControl	2314
samp167	0	Under	4	DGNControl	2314
samp168	1	Under	4	DGNControl	2314
samp169	4	Under	4	DGNControl	2314
samp170	0	Under	4	DGNControl	2314
samp171	2	Under	4	DGNControl	2314
samp172	1	Under	4	DGNControl	2314
samp173	0	Under	4	DGNControl	2314
samp174	0	Under	4	DGNControl	2314
samp175	0	Under	4	DGNControl	2314
samp176	0	Under	4	DGNControl	2314
samp177	2	Under	4	DGNControl	2314
samp178	0	Under	4	DGNControl	2314
samp179	0	Under	4	DGNControl	2314
samp180	3	Under	4	DGNControl	2314
samp181	1	Under	4	DGNControl	2314
samp182	0	Under	4	DGNControl	2314
samp183	1	Under	4	DGNControl	2314
samp184	0	Under	4	DGNControl	2314
samp185	4	Under	4	DGNControl	2314
samp186	1	Under	4	DGNControl	2314
samp187	0	Under	4	DGNControl	2314
samp188	4	Under	4	DGNControl	2314
samp189	1	Under	4	DGNControl	2314
samp190	4	Under	4	DGNControl	2314
samp191	3	Under	4	DGNControl	2314
samp192	4	Under	4	DGNControl	2314
samp193	1	Under	4	DGNControl	2314
samp194	1	Under	4	DGNControl	2314
samp195	0	Under	4	DGNControl	2314
samp196	1	Under	4	DGNControl	2314
samp197	2	Under	4	DGNControl	2314
samp198	0	Under	4	DGNControl	2314
samp199	2	Under	4	DGNControl	2314
samp200	0	Under	4	DGNControl	2314
samp201	1	Under	4	DGNControl	2314
samp202	1	Under	4	DGNControl	2314
samp203	0	Under	4	DGNControl	2314
samp204	0	Under	4	DGNControl	2314
samp205	1	Under	4	DGNControl	2314
samp206	0	Under	4	DGNControl	2314
samp207	1	Under	4	DGNControl	2314
samp208	1	Under	4	DGNControl	2314
samp209	4	Under	4	DGNControl	2314
samp210	1	Under	4	DGNControl	2314
samp211	2	Under	4	DGNControl	2314
samp212	6	Under	4	DGNControl	2314
samp213	0	Under	4	DGNControl	2314
samp214	0	Under	4	DGNControl	2314
samp215	0	Under	4	DGNControl	2314
samp216	0	Under	4	DGNControl	2314
samp217	0	Under	4	DGNControl	2314
samp218	2	Under	4	DGNControl	2314
samp219	1	Under	4	DGNControl	2314
samp220	2	Under	4	DGNControl	2314
samp221	1	Under	4	DGNControl	2314
samp222	0	Under	4	DGNControl	2314
samp223	1	Under	4	DGNControl	2314
samp224	0	Under	4	DGNControl	2314
samp225	0	Under	4	DGNControl	2314
samp226	0	Under	4	DGNControl	2314
samp227	0	Under	4	DGNControl	2314
samp228	1	Under	4	DGNControl	2314
samp229	0	Under	4	DGNControl	2314
samp230	2	Under	4	DGNControl	2314
samp231	0	Under	4	DGNControl	2314
samp232	5	Under	4	DGNControl	2314
samp233	2	Under	4	DGNControl	2314
samp234	0	Under	4	DGNControl	2314
samp235	1	Under	4	DGNControl	2314
samp236	0	Under	4	DGNControl	2314
samp237	0	Under	4	DGNControl	2314
samp238	1	Under	4	DGNControl	2314
samp239	0	Under	4	DGNControl	2314
samp240	0	Under	4	DGNControl	2314
samp241	1	Under	4	DGNControl	2314
samp242	0	Under	4	DGNControl	2314
samp243	1	Under	4	DGNControl	2314
samp244	0	Under	4	DGNControl	2314
samp245	1	Under	4	DGNControl	2314
samp246	1	Under	4	DGNControl	2314
samp247	1	Under	4	DGNControl	2314
samp248	2	Under	4	DGNControl	2314
samp249	0	Under	4	DGNControl	2314
samp250	0	Under	4	DGNControl	2314
samp251	0	Under	4	DGNControl	2314
samp252	1	Under	4	DGNControl	2314
samp253	2	Under	4	DGNControl	2314
samp254	0	Under	4	DGNControl	2314
samp255	2	Under	4	DGNControl	2314
samp256	0	Under	4	DGNControl	2314
samp257	0	Under	4	DGNControl	2314
samp258	1	Under	4	DGNControl	2314
samp259	1	Under	4	DGNControl	2314
samp260	0	Under	4	DGNControl	2314
samp261	5	Under	4	DGNControl	2314
samp262	0	Under	4	DGNControl	2314
samp263	0	Under	4	DGNControl	2314
samp264	1	Under	4	DGNControl	2314
samp265	0	Under	4	DGNControl	2314
samp266	0	Under	4	DGNControl	2314
samp267	14	Under	4	DGNControl	2314
samp268	1	Under	4	DGNControl	2314
samp269	1	Under	4	DGNControl	2314
samp270	0	Under	4	DGNControl	2314
samp271	1	Under	4	DGNControl	2314
samp272	0	Under	4	DGNControl	2314
samp273	1	Under	4	DGNControl	2314
samp274	2	Under	4	DGNControl	2314
samp275	0	Under	4	DGNControl	2314
samp276	1	Under	4	DGNControl	2314
samp277	2	Under	4	DGNControl	2314
samp278	1	Under	4	DGNControl	2314
samp279	2	Under	4	DGNControl	2314
samp280	0	Under	4	DGNControl	2314
samp281	0	Under	4	DGNControl	2314
samp282	0	Under	4	DGNControl	2314
samp283	1	Under	4	DGNControl	2314
samp284	1	Under	4	DGNControl	2314
samp285	0	Under	4	DGNControl	2314
samp286	1	Under	4	DGNControl	2314
samp287	2	Under	4	DGNControl	2314
samp288	0	Under	4	DGNControl	2314
samp289	0	Under	4	DGNControl	2314
samp290	2	Under	4	DGNControl	2314
samp291	0	Under	4	DGNControl	2314
samp292	5	Under	4	DGNControl	2314
samp293	4	Under	4	DGNControl	2314
samp294	1	Under	4	DGNControl	2314
samp295	0	Under	4	DGNControl	2314
samp296	2	Under	4	DGNControl	2314
samp297	0	Under	4	DGNControl	2314
samp298	1	Under	4	DGNControl	2314
samp299	0	Under	4	DGNControl	2314
samp300	0	Under	4	DGNControl	2314
samp301	1	Under	4	DGNControl	2314
samp302	1	Under	4	DGNControl	2314
samp303	3	Under	4	DGNControl	2314
samp304	0	Under	4	DGNControl	2314
samp305	0	Under	4	DGNControl	2314
samp306	1	Under	4	DGNControl	2314
samp307	1	Under	4	DGNControl	2314
samp308	5	Under	4	DGNControl	2314
samp309	2	Under	4	DGNControl	2314
samp310	1	Under	4	DGNControl	2314
samp311	2	Under	4	DGNControl	2314
samp312	0	Under	4	DGNControl	2314
samp313	1	Under	4	DGNControl	2314
samp314	7	Under	4	DGNControl	2314
samp315	4	Under	4	DGNControl	2314
samp316	0	Under	4	DGNControl	2314
samp317	0	Under	4	DGNControl	2314
samp318	1	Under	4	DGNControl	2314
samp319	1	Under	4	DGNControl	2314
samp320	1	Under	4	DGNControl	2314
samp321	0	Under	4	DGNControl	2314
samp322	4	Under	4	DGNControl	2314
samp323	0	Under	4	DGNControl	2314
samp324	1	Under	4	DGNControl	2314
samp325	0	Under	4	DGNControl	2314
samp326	2	Under	4	DGNControl	2314
samp327	1	Under	4	DGNControl	2314
samp328	0	Under	4	DGNControl	2314
samp329	1	Under	4	DGNControl	2314
samp330	1	Under	4	DGNControl	2314
samp331	4	Under	4	DGNControl	2314
samp332	0	Under	4	DGNControl	2314
samp333	0	Under	4	DGNControl	2314
samp334	0	Under	4	DGNControl	2314
samp335	1	Under	4	DGNControl	2314
samp336	0	Under	4	DGNControl	2314
samp337	0	Under	4	DGNControl	2314
samp338	6	Under	4	DGNControl	2314
samp339	5	Under	4	DGNControl	2314
samp340	2	Under	4	DGNControl	2314
samp341	1	Under	4	DGNControl	2314
samp342	0	Under	4	DGNControl	2314
samp343	0	Under	4	DGNControl	2314
samp344	0	Under	4	DGNControl	2314
samp345	0	Under	4	DGNControl	2314
samp346	0	Under	4	DGNControl	2314
samp347	0	Under	4	DGNControl	2314
samp348	1	Under	4	DGNControl	2314
samp349	1	Under	4	DGNControl	2314
samp350	0	Under	4	DGNControl	2314
samp351	1	Under	4	DGNControl	2314
samp352	0	Under	4	DGNControl	2314
samp353	1	Under	4	DGNControl	2314
samp354	0	Under	4	DGNControl	2314
samp355	0	Under	4	DGNControl	2314
samp356	2	Under	4	DGNControl	2314
samp357	0	Under	4	DGNControl	2314
samp358	1	Under	4	DGNControl	2314
samp359	2	Under	4	DGNControl	2314
samp360	2	Under	4	DGNControl	2314
samp361	6	Under	4	DGNControl	2314
samp362	0	Under	4	DGNControl	2314
samp363	0	Under	4	DGNControl	2314
samp364	0	Under	4	DGNControl	2314
samp365	1	Under	4	DGNControl	2314
samp366	7	Under	4	DGNControl	2314
samp367	2	Under	4	DGNControl	2314
samp368	4	Under	4	DGNControl	2314
samp369	0	Under	4	DGNControl	2314
samp370	0	Under	4	DGNControl	2314
samp371	1	Under	4	DGNControl	2314
samp372	0	Under	4	DGNControl	2314
samp373	25	Under	4	DGNControl	2314
samp374	0	Under	4	DGNControl	2314
samp375	3	Under	4	DGNControl	2314
samp376	0	Under	4	DGNControl	2314
samp377	0	Under	4	DGNControl	2314
samp378	3	Under	4	DGNControl	2314
samp379	2	Under	4	DGNControl	2314
samp380	0	Under	4	DGNControl	2314
samp381	0	Under	4	DGNControl	2314
samp382	2	Under	4	DGNControl	2314
samp383	0	Under	4	DGNControl	2314
samp384	1	Under	4	DGNControl	2314
samp385	0	Under	4	DGNControl	2314
samp386	1	Under	4	DGNControl	2314
samp387	1	Under	4	DGNControl	2314
samp388	1	Under	4	DGNControl	2314
samp389	0	Under	4	DGNControl	2314
samp390	0	Under	4	DGNControl	2314
samp391	0	Under	4	DGNControl	2314
samp392	3	Under	4	DGNControl	2314
samp393	9	Under	4	DGNControl	2314
samp394	1	Under	4	DGNControl	2314
samp395	0	Under	4	DGNControl	2314
samp396	1	Under	4	DGNControl	2314
samp397	1	Under	4	DGNControl	2314
samp398	0	Under	4	DGNControl	2314
samp399	2	Under	4	DGNControl	2314
samp400	1	Under	4	DGNControl	2314
samp401	1	Under	4	DGNControl	2314
samp402	0	Under	4	DGNControl	2314
samp403	0	Under	4	DGNControl	2314
samp404	1	Under	4	DGNControl	2314
samp405	2	Under	4	DGNControl	2314
samp406	2	Under	4	DGNControl	2314
samp407	1	Under	4	DGNControl	2314
samp408	1	Under	4	DGNControl	2314
samp409	1	Under	4	DGNControl	2314
samp410	0	Under	4	DGNControl	2314
samp411	0	Under	4	DGNControl	2314
samp412	0	Under	4	DGNControl	2314
samp413	1	Under	4	DGNControl	2314
samp414	0	Under	4	DGNControl	2314
samp415	0	Under	4	DGNControl	2314
samp416	4	Under	4	DGNControl	2314
samp417	0	Under	4	DGNControl	2314
samp418	1	Under	4	DGNControl	2314
samp419	3	Under	4	DGNControl	2314
samp420	6	Under	4	DGNControl	2314
samp421	2	Under	4	DGNControl	2314
samp422	1	Under	4	DGNControl	2314
samp423	3	Under	4	DGNControl	2314
samp424	0	Under	4	DGNControl	2314
samp425	1	Under	4	DGNControl	2314
samp426	2	Under	4	DGNControl	2314
samp427	1	Under	4	DGNControl	2314
samp428	0	Under	4	DGNControl	2314
samp429	4	Under	4	DGNControl	2314
samp430	1	Under	4	DGNControl	2314
samp431	1	Under	4	DGNControl	2314
samp432	1	Under	4	DGNControl	2314
samp433	2	Under	4	DGNControl	2314
samp434	0	Under	4	DGNControl	2314
samp435	0	Under	4	DGNControl	2314
samp436	1	Under	4	DGNControl	2314
samp437	0	Under	4	DGNControl	2314
samp438	0	Under	4	DGNControl	2314
samp439	1	Under	4	DGNControl	2314
samp440	1	Under	4	DGNControl	2314
samp441	1	Under	4	DGNControl	2314
samp442	0	Under	4	DGNControl	2314
samp443	1	Under	4	DGNControl	2314
samp444	0	Under	4	DGNControl	2314
samp445	1	Under	4	DGNControl	2314
samp446	0	Under	4	DGNControl	2314
samp447	0	Under	4	DGNControl	2314
samp448	0	Under	4	DGNControl	2314
samp449	0	Under	4	DGNControl	2314
samp450	1	Under	4	DGNControl	2314
samp451	1	Under	4	DGNControl	2314
samp452	0	Under	4	DGNControl	2314
samp453	0	Under	4	DGNControl	2314
samp454	3	Under	4	DGNControl	2314
samp455	0	Under	4	DGNControl	2314
samp456	0	Under	4	DGNControl	2314
samp457	1	Under	4	DGNControl	2314
samp458	1	Under	4	DGNControl	2314
samp459	2	Under	4	DGNControl	2314
